return_id,order_id,return_date,reason,refund_amount
32658,103556,2024-03-17,Changed Mind,41.9
32659,20247,2023-11-06,Late Delivery,195.22
32660,113372,2025-07-24,Wrong Item,21.93
32661,218142,2023-10-05,Defective,77.58
32662,166076,2023-08-07,Late Delivery,19.99
32663,37058,2024-04-05,Late Delivery,157.43
32664,215163,2024-12-23,Changed Mind,53.33
32665,174584,2025-06-05,Late Delivery,67.72
32666,208379,2024-05-23,Other,117.23
32667,235709,2025-04-03,Size Issue,82.66
32668,111696,2023-11-29,Size Issue,66.77
32669,274886,2024-07-17,Size Issue,36.23
32670,296639,2023-03-07,Other,18.14
32671,249604,2024-09-17,Defective,93.89
32672,29908,2024-11-18,Wrong Item,66.57
32673,268889,2024-09-08,Other,65.9
32674,232030,2025-02-12,Size Issue,8.65
32675,53292,2025-07-29,Wrong Item,61.93
32676,157152,2023-12-19,Changed Mind,21.81
32677,71826,2024-08-04,Defective,29.51
32678,117966,2025-02-24,Defective,43.18
32679,266034,2023-09-24,Late Delivery,90.8
32680,207488,2023-10-30,Size Issue,12.7
32681,17343,2024-01-03,Defective,16.38
32682,94991,2025-03-16,Wrong Item,32.9
32683,97353,2024-12-31,Defective,21.59
32684,30645,2024-03-03,Late Delivery,53.27
32685,239893,2024-05-16,Other,64.33
32686,212672,2024-12-27,Defective,110.61
32687,131304,2023-04-10,Size Issue,236.04
32688,48456,2023-08-19,Late Delivery,10.04
32689,104172,2023-07-21,Defective,29.34
32690,167403,2023-07-24,Wrong Item,157.2
32691,31039,2025-05-18,Size Issue,17.61
32692,256201,2023-04-09,Changed Mind,18.19
32693,130472,2023-10-26,Defective,296.37
32694,167956,2023-04-30,Size Issue,29.71
32695,8388,2023-11-26,Wrong Item,39.35
32696,151116,2025-06-12,Size Issue,14.51
32697,259420,2025-04-27,Defective,359.18
32698,20627,2023-02-14,Late Delivery,184.5
32699,240657,2024-08-22,Changed Mind,82.27
32700,172097,2023-08-02,Other,140.95
32701,135486,2025-03-16,Changed Mind,40.56
32702,2847,2023-03-19,Defective,49.34
32703,169967,2025-08-12,Wrong Item,27.52
32704,175155,2024-10-23,Late Delivery,23.52
32705,155828,2025-08-18,Changed Mind,7.3
32706,19358,2024-03-04,Wrong Item,18.06
32707,247163,2023-02-17,Late Delivery,79.29
32708,38180,2025-07-20,Wrong Item,54.53
32709,203992,2023-09-18,Changed Mind,22.12
32710,41094,2023-07-30,Changed Mind,24.08
32711,160039,2024-03-12,Late Delivery,4.13
32712,252313,2023-08-13,Wrong Item,81.45
32713,200684,2023-02-19,Size Issue,11.83
32714,251179,2024-04-22,Size Issue,19.12
32715,143408,2025-02-11,Late Delivery,9.46
32716,224163,2023-01-06,Late Delivery,38.12
32717,86714,2024-03-06,Late Delivery,44.08
32718,57419,2023-07-27,Late Delivery,249.59
32719,90059,2025-02-11,Wrong Item,64.13
32720,190313,2024-03-15,Other,45.48
32721,196173,2023-11-08,Other,72.97
32722,197834,2023-07-02,Size Issue,100.7
32723,172834,2024-02-20,Changed Mind,36.88
32724,280407,2025-07-28,Defective,64.64
32725,233214,2024-09-08,Changed Mind,119.12
32726,248929,2024-06-24,Size Issue,114.65
32727,124795,2024-12-02,Other,52.29
32728,87883,2023-09-13,Defective,26.52
32729,53128,2023-08-26,Wrong Item,22.57
32730,276187,2024-10-30,Defective,39.22
32731,85233,2024-09-22,Changed Mind,43.04
32732,295197,2023-09-28,Changed Mind,15.9
32733,48876,2024-03-26,Late Delivery,86.41
32734,180902,2025-03-01,Size Issue,37.94
32735,245962,2023-08-18,Changed Mind,307.13
32736,47674,2024-10-08,Defective,104.08
32737,176254,2023-02-20,Size Issue,6.25
32738,184041,2023-05-18,Changed Mind,92.49
32739,42838,2024-05-29,Wrong Item,12.99
32740,80427,2025-07-08,Changed Mind,24.22
32741,239508,2024-03-31,Size Issue,29.42
32742,195411,2023-02-06,Size Issue,48.51
32743,100740,2025-07-18,Size Issue,16.74
32744,38407,2025-07-20,Changed Mind,73.22
32745,235033,2024-11-10,Size Issue,66.81
32746,178891,2023-01-02,Wrong Item,38.99
32747,8438,2024-12-18,Late Delivery,18.64
32748,160391,2024-10-13,Defective,73.66
32749,171056,2023-02-07,Defective,29.81
32750,62637,2023-10-06,Defective,31.23
32751,91476,2024-01-19,Late Delivery,17.54
32752,288923,2023-06-14,Changed Mind,12.38
32753,99703,2024-07-12,Late Delivery,29.54
32754,216311,2025-04-10,Late Delivery,41.59
32755,6577,2024-12-14,Changed Mind,13.54
32756,220733,2024-11-20,Wrong Item,5.34
32757,88694,2023-05-13,Changed Mind,139.23
32758,166378,2024-08-14,Size Issue,76.67
32759,271546,2023-01-22,Late Delivery,28.38
32760,101729,2023-07-04,Other,5.06
32761,236826,2023-06-22,Defective,38.21
32762,275013,2024-07-13,Late Delivery,89.39
32763,101906,2023-05-29,Late Delivery,269.94
32764,174271,2024-06-16,Late Delivery,32.46
32765,22734,2025-03-23,Changed Mind,23.71
32766,97722,2025-02-26,Defective,27.74
32767,18119,2025-03-31,Changed Mind,39.81
32768,126839,2024-09-23,Defective,37.52
32769,224096,2025-08-15,Defective,96.09
32770,226923,2024-08-26,Defective,26.77
32771,134248,2023-07-07,Late Delivery,22.06
32772,6966,2024-03-08,Size Issue,350.36
32773,237356,2024-10-26,Late Delivery,37.48
32774,83088,2025-05-01,Size Issue,29.83
32775,9970,2023-11-25,Wrong Item,7.75
32776,209118,2024-07-08,Other,138.31
32777,163541,2023-08-07,Other,14.1
32778,21365,2024-11-26,Defective,25.32
32779,18508,2023-08-24,Defective,57.49
32780,174583,2025-08-08,Defective,8.75
32781,208653,2023-12-17,Changed Mind,85.26
32782,272005,2024-08-09,Defective,35.4
32783,3601,2024-07-18,Defective,38.66
32784,225433,2024-01-06,Defective,21.7
32785,12360,2023-03-08,Defective,153.12
32786,258647,2024-07-19,Size Issue,8.03
32787,232641,2024-07-11,Wrong Item,35.23
32788,43244,2025-01-24,Wrong Item,32.35
32789,152991,2024-11-23,Size Issue,33.71
32790,246088,2025-03-12,Changed Mind,63.28
32791,277559,2023-11-09,Defective,24.89
32792,272067,2024-02-03,Size Issue,16.32
32793,219159,2024-02-06,Defective,111.96
32794,178093,2023-03-21,Defective,10.51
32795,229443,2023-07-09,Changed Mind,17.59
32796,57259,2023-05-29,Other,29.58
32797,248032,2023-04-18,Late Delivery,146.51
32798,166832,2025-01-09,Defective,49.18
32799,151693,2024-02-28,Defective,59.33
32800,119305,2025-03-09,Changed Mind,64.18
32801,52171,2024-06-29,Defective,89.5
32802,119444,2025-03-19,Wrong Item,22.84
32803,278398,2023-11-28,Other,18.03
32804,197618,2025-08-07,Wrong Item,52.4
32805,163452,2024-05-24,Size Issue,280.99
32806,241145,2024-01-23,Late Delivery,80.76
32807,293673,2023-01-21,Changed Mind,51.58
32808,128063,2024-04-20,Changed Mind,30.36
32809,270482,2023-02-27,Other,98.62
32810,204601,2024-03-09,Changed Mind,9.04
32811,278348,2023-03-08,Changed Mind,19.54
32812,53935,2024-07-23,Changed Mind,371.68
32813,30457,2024-12-28,Other,55.59
32814,119533,2024-03-26,Defective,11.36
32815,130725,2023-06-13,Wrong Item,79.25
32816,67399,2025-04-16,Defective,48.5
32817,8393,2024-05-05,Size Issue,105.67
32818,233278,2024-10-06,Late Delivery,16.58
32819,296412,2025-07-07,Wrong Item,47.94
32820,216581,2023-05-21,Changed Mind,54.08
32821,271957,2023-09-08,Size Issue,75.06
32822,23152,2023-01-15,Late Delivery,95.21
32823,137647,2025-07-19,Defective,269.01
32824,67320,2023-09-17,Late Delivery,17.46
32825,147827,2023-04-27,Changed Mind,51.84
32826,232897,2025-03-15,Size Issue,474.08
32827,218435,2023-06-10,Defective,5.89
32828,102005,2025-03-06,Late Delivery,32.57
32829,286588,2025-07-30,Changed Mind,15.93
32830,280778,2025-07-28,Other,112.6
32831,19102,2024-10-20,Late Delivery,305.87
32832,140918,2025-07-10,Late Delivery,19.0
32833,127275,2024-06-21,Changed Mind,46.63
32834,69809,2023-05-12,Changed Mind,132.03
32835,162258,2023-04-03,Changed Mind,90.63
32836,40958,2024-04-13,Other,8.19
32837,108526,2023-11-15,Defective,290.05
32838,178101,2025-07-25,Defective,184.27
32839,105460,2025-03-04,Size Issue,92.49
32840,44486,2023-11-29,Late Delivery,41.68
32841,20368,2025-03-25,Size Issue,28.01
32842,190487,2025-02-13,Defective,47.1
32843,180302,2023-03-02,Changed Mind,22.22
32844,196447,2025-06-22,Defective,176.64
32845,12340,2023-06-21,Other,19.12
32846,186538,2023-07-07,Size Issue,8.83
32847,200300,2024-03-05,Wrong Item,37.58
32848,184925,2024-07-31,Changed Mind,43.61
32849,216674,2024-12-17,Size Issue,0.86
32850,157735,2024-11-21,Changed Mind,106.48
32851,161016,2025-03-26,Defective,10.87
32852,41979,2025-05-31,Changed Mind,67.05
32853,143148,2023-12-07,Size Issue,68.4
32854,51620,2023-05-27,Other,26.11
32855,5842,2023-04-25,Late Delivery,67.01
32856,201753,2025-06-30,Late Delivery,110.92
32857,88583,2025-07-26,Changed Mind,93.78
32858,295560,2023-04-10,Late Delivery,21.43
32859,63669,2024-01-18,Other,95.12
32860,119515,2023-11-17,Late Delivery,22.31
32861,155235,2025-06-01,Defective,5.79
32862,256997,2024-03-25,Defective,178.48
32863,73299,2025-06-15,Other,15.2
32864,91021,2024-08-27,Size Issue,51.67
32865,234107,2024-03-14,Late Delivery,135.41
32866,58018,2025-06-27,Changed Mind,179.89
32867,102107,2024-02-26,Defective,5.13
32868,245855,2023-07-06,Defective,3.84
32869,145524,2024-09-01,Size Issue,65.99
32870,227493,2023-06-10,Late Delivery,6.09
32871,118798,2023-04-14,Size Issue,351.09
32872,251401,2024-04-28,Size Issue,19.92
32873,238889,2024-10-22,Late Delivery,16.76
32874,169972,2023-03-18,Defective,16.59
32875,85805,2025-07-31,Wrong Item,30.21
32876,84816,2023-03-08,Changed Mind,183.48
32877,117847,2023-05-09,Defective,48.19
32878,104122,2025-03-06,Changed Mind,193.21
32879,21677,2024-01-31,Other,72.66
32880,143168,2024-11-05,Size Issue,32.81
32881,298734,2024-01-24,Size Issue,72.11
32882,214841,2023-04-23,Wrong Item,31.34
32883,251396,2024-11-30,Changed Mind,27.67
32884,54776,2025-06-19,Other,85.65
32885,190193,2025-08-15,Defective,36.87
32886,200355,2025-06-06,Other,72.26
32887,245988,2023-04-29,Other,23.0
32888,130741,2023-10-12,Size Issue,21.81
32889,100397,2023-09-06,Size Issue,258.31
32890,89466,2025-04-22,Wrong Item,88.29
32891,186799,2023-12-21,Size Issue,16.42
32892,106596,2024-11-24,Size Issue,42.15
32893,298125,2023-05-04,Changed Mind,46.18
32894,207492,2024-01-09,Size Issue,193.36
32895,16031,2024-11-30,Changed Mind,15.04
32896,108838,2023-10-14,Wrong Item,17.45
32897,250568,2025-02-16,Late Delivery,24.76
32898,130999,2024-11-10,Changed Mind,41.51
32899,293681,2025-02-10,Size Issue,59.97
32900,197325,2025-07-21,Size Issue,29.82
32901,247386,2025-04-30,Changed Mind,28.32
32902,91591,2025-01-27,Late Delivery,58.85
32903,268140,2024-10-26,Wrong Item,6.81
32904,141126,2023-08-09,Changed Mind,8.85
32905,122974,2024-10-31,Other,21.66
32906,52371,2023-08-11,Wrong Item,29.95
32907,131754,2023-10-30,Size Issue,138.51
32908,180730,2025-08-06,Changed Mind,7.2
32909,160052,2024-10-01,Defective,49.23
32910,100539,2023-11-11,Defective,119.8
32911,257669,2023-10-03,Defective,30.32
32912,15425,2024-03-04,Changed Mind,148.77
32913,109649,2024-10-13,Size Issue,64.76
32914,278968,2024-07-31,Defective,107.05
32915,180362,2023-09-11,Wrong Item,10.15
32916,238355,2024-04-30,Size Issue,6.94
32917,221380,2024-06-26,Changed Mind,39.9
32918,83946,2025-01-02,Defective,24.09
32919,62222,2024-01-19,Size Issue,10.11
32920,198695,2024-12-04,Wrong Item,13.05
32921,142897,2025-08-20,Defective,74.81
32922,102805,2024-06-18,Wrong Item,51.49
32923,228368,2025-06-13,Changed Mind,53.4
32924,180254,2025-07-19,Size Issue,49.69
32925,76345,2023-04-05,Other,14.41
32926,124239,2025-05-15,Defective,31.73
32927,22512,2025-06-01,Late Delivery,31.89
32928,187457,2024-04-15,Defective,72.77
32929,239873,2023-06-03,Defective,51.53
32930,283862,2023-08-02,Late Delivery,16.59
32931,177034,2023-03-09,Defective,32.73
32932,97969,2023-04-06,Late Delivery,8.08
32933,18598,2024-12-09,Defective,54.95
32934,23286,2024-03-28,Changed Mind,38.89
32935,152093,2024-07-05,Wrong Item,53.16
32936,217132,2023-07-13,Other,23.64
32937,56947,2024-02-17,Late Delivery,140.72
32938,35411,2023-09-24,Other,20.47
32939,41235,2023-03-05,Size Issue,26.08
32940,129099,2025-01-13,Late Delivery,52.0
32941,63387,2024-03-13,Changed Mind,23.27
32942,211817,2025-06-30,Defective,479.31
32943,43166,2023-09-12,Changed Mind,78.85
32944,255152,2024-09-28,Wrong Item,66.98
32945,206506,2025-03-16,Late Delivery,114.39
32946,60308,2023-11-26,Size Issue,47.03
32947,22297,2024-05-28,Late Delivery,27.86
32948,20701,2025-06-24,Late Delivery,12.36
32949,6010,2025-03-31,Defective,36.97
32950,152559,2023-08-31,Changed Mind,11.18
32951,264640,2024-09-18,Changed Mind,37.24
32952,106469,2023-07-16,Size Issue,13.56
32953,295368,2024-10-11,Size Issue,75.39
32954,161742,2025-07-09,Wrong Item,209.1
32955,107029,2025-02-04,Late Delivery,12.15
32956,59260,2024-05-18,Wrong Item,13.6
32957,217672,2023-10-13,Size Issue,153.48
32958,241664,2025-01-13,Wrong Item,20.83
32959,28170,2025-02-22,Late Delivery,98.46
32960,169368,2023-05-02,Other,47.43
32961,237254,2023-02-10,Wrong Item,121.11
32962,33726,2023-08-08,Other,39.94
32963,260191,2024-07-29,Wrong Item,100.53
32964,230221,2024-10-14,Other,29.4
32965,286776,2023-04-06,Defective,26.78
32966,294754,2025-06-23,Defective,11.04
32967,157843,2023-11-28,Defective,99.9
32968,58238,2024-06-17,Late Delivery,200.33
32969,282440,2025-01-24,Size Issue,27.26
32970,14031,2023-04-20,Late Delivery,95.11
32971,285301,2025-01-23,Late Delivery,20.85
32972,88822,2025-02-25,Defective,253.02
32973,201621,2024-05-12,Defective,17.43
32974,167841,2025-03-26,Late Delivery,76.0
32975,184721,2023-03-13,Wrong Item,47.72
32976,70601,2024-02-01,Late Delivery,150.63
32977,167464,2025-08-08,Defective,32.06
32978,242297,2023-06-24,Size Issue,23.26
32979,241710,2023-12-16,Other,6.98
32980,57704,2023-01-28,Size Issue,78.01
32981,259030,2024-03-01,Size Issue,6.36
32982,196646,2023-04-01,Size Issue,103.37
32983,200029,2024-09-30,Size Issue,3.07
32984,206706,2024-06-28,Defective,34.84
32985,55058,2024-12-16,Changed Mind,54.57
32986,7867,2024-10-12,Defective,8.27
32987,221496,2025-07-15,Size Issue,10.78
32988,138120,2024-09-09,Changed Mind,130.98
32989,43818,2024-12-30,Size Issue,49.96
32990,181762,2023-07-22,Size Issue,129.74
32991,275620,2024-10-10,Size Issue,109.56
32992,177066,2023-01-15,Late Delivery,157.36
32993,96029,2024-09-10,Changed Mind,106.09
32994,168009,2024-09-06,Size Issue,73.88
32995,72391,2024-04-21,Defective,25.7
32996,29353,2023-11-12,Other,7.98
32997,295730,2023-12-20,Changed Mind,4.93
32998,174336,2023-10-30,Wrong Item,16.86
32999,148921,2023-04-09,Other,109.4
33000,113645,2025-08-13,Other,225.73
33001,252187,2025-07-06,Size Issue,20.01
33002,160878,2024-01-19,Late Delivery,152.91
33003,72610,2024-10-09,Late Delivery,51.05
33004,218724,2024-08-26,Late Delivery,58.47
33005,169113,2025-07-08,Changed Mind,36.25
33006,252350,2023-01-30,Defective,18.76
33007,49028,2023-02-13,Defective,33.35
33008,125828,2023-03-25,Changed Mind,60.58
33009,242663,2023-08-16,Wrong Item,72.74
33010,32787,2024-01-02,Size Issue,90.05
33011,122304,2024-06-21,Size Issue,953.94
33012,254829,2025-08-11,Changed Mind,22.78
33013,265143,2025-03-24,Wrong Item,21.89
33014,288465,2024-04-03,Size Issue,187.96
33015,21852,2023-05-31,Changed Mind,6.0
33016,195946,2025-08-05,Late Delivery,90.59
33017,141967,2024-01-10,Defective,169.82
33018,211526,2024-10-14,Changed Mind,96.55
33019,166976,2024-05-27,Late Delivery,53.95
33020,264772,2025-07-29,Late Delivery,553.84
33021,32300,2023-11-25,Late Delivery,91.2
33022,55139,2023-05-21,Other,15.08
33023,251607,2023-07-07,Late Delivery,40.92
33024,132275,2023-06-30,Wrong Item,14.97
33025,201117,2024-12-29,Size Issue,50.05
33026,111566,2023-03-15,Size Issue,52.99
33027,102308,2023-06-17,Changed Mind,91.33
33028,254419,2023-12-21,Late Delivery,40.53
33029,199478,2025-06-16,Changed Mind,21.4
33030,184436,2025-07-21,Defective,7.05
33031,35931,2023-02-12,Changed Mind,12.42
33032,42451,2023-12-13,Defective,16.9
33033,223158,2024-10-07,Late Delivery,29.88
33034,242994,2024-10-02,Late Delivery,26.24
33035,3621,2024-01-04,Late Delivery,53.81
33036,235049,2023-03-16,Defective,40.98
33037,56017,2025-01-06,Other,30.81
33038,230263,2024-03-26,Other,80.66
33039,11834,2023-10-26,Changed Mind,49.11
33040,102452,2025-05-16,Defective,106.23
33041,220165,2025-01-07,Changed Mind,16.61
33042,81075,2023-05-07,Changed Mind,4.75
33043,275654,2023-07-21,Wrong Item,9.63
33044,8857,2024-07-10,Late Delivery,271.82
33045,193564,2023-05-30,Wrong Item,68.12
33046,112475,2024-02-24,Wrong Item,34.37
33047,41463,2025-06-27,Defective,133.57
33048,159668,2024-05-01,Other,152.99
33049,79728,2023-07-20,Defective,9.99
33050,101236,2024-06-03,Size Issue,56.48
33051,136691,2023-05-28,Wrong Item,23.79
33052,115461,2024-11-20,Other,457.44
33053,249100,2024-07-06,Changed Mind,51.55
33054,63651,2024-10-11,Defective,129.09
33055,41485,2023-11-16,Defective,4.38
33056,270165,2024-12-26,Changed Mind,85.33
33057,70439,2024-10-05,Late Delivery,90.27
33058,97317,2024-12-14,Late Delivery,55.28
33059,9761,2023-05-17,Size Issue,44.74
33060,46161,2025-06-09,Size Issue,49.0
33061,208332,2023-03-23,Size Issue,14.38
33062,295910,2024-07-29,Size Issue,20.33
33063,29381,2023-04-04,Size Issue,41.49
33064,74269,2023-01-12,Defective,98.87
33065,156431,2025-03-11,Size Issue,16.85
33066,49270,2023-12-15,Changed Mind,211.64
33067,244654,2024-03-06,Wrong Item,37.18
33068,236502,2024-03-08,Size Issue,3.87
33069,120434,2023-05-03,Late Delivery,61.6
33070,212097,2025-02-05,Late Delivery,72.16
33071,178798,2024-07-11,Changed Mind,2.68
33072,86754,2024-03-03,Defective,364.04
33073,24106,2023-01-14,Changed Mind,44.19
33074,204839,2023-10-26,Late Delivery,120.14
33075,197227,2024-06-10,Wrong Item,31.51
33076,60559,2025-01-10,Changed Mind,33.58
33077,24455,2024-09-09,Wrong Item,174.2
33078,118096,2024-10-21,Defective,243.22
33079,28484,2025-01-26,Defective,22.49
33080,25386,2023-05-18,Wrong Item,70.75
33081,9583,2024-12-19,Changed Mind,19.7
33082,218305,2023-07-30,Changed Mind,37.04
33083,144364,2024-04-28,Size Issue,17.19
33084,244316,2025-01-11,Size Issue,385.18
33085,261590,2023-05-13,Size Issue,25.99
33086,222576,2023-09-03,Late Delivery,16.08
33087,70437,2024-03-06,Wrong Item,26.37
33088,296465,2023-04-04,Size Issue,14.17
33089,254884,2023-11-11,Defective,360.18
33090,175004,2023-08-30,Size Issue,12.46
33091,149018,2023-10-08,Other,184.25
33092,162999,2024-07-30,Size Issue,16.27
33093,229198,2023-02-27,Size Issue,23.82
33094,143706,2024-01-15,Changed Mind,14.25
33095,18438,2023-07-16,Changed Mind,150.49
33096,246359,2025-07-06,Changed Mind,67.97
33097,120208,2025-07-15,Defective,45.87
33098,155274,2024-12-18,Late Delivery,17.9
33099,185622,2023-12-24,Wrong Item,36.01
33100,246563,2023-11-28,Defective,16.1
33101,139805,2025-07-31,Changed Mind,195.84
33102,205966,2024-01-14,Defective,239.28
33103,155542,2024-06-28,Wrong Item,18.13
33104,293862,2023-08-02,Size Issue,75.36
33105,192304,2023-04-10,Changed Mind,132.02
33106,90203,2024-02-23,Other,48.19
33107,5956,2024-07-28,Changed Mind,72.58
33108,298364,2023-09-05,Defective,175.08
33109,281828,2024-11-26,Defective,23.73
33110,96806,2025-01-06,Wrong Item,26.23
33111,117905,2025-01-26,Wrong Item,12.87
33112,91847,2024-12-29,Late Delivery,91.09
33113,112122,2024-11-19,Size Issue,59.77
33114,120023,2024-02-02,Defective,64.25
33115,20103,2024-06-03,Other,17.01
33116,7451,2023-07-11,Size Issue,61.78
33117,33702,2025-04-18,Size Issue,102.83
33118,57516,2023-07-10,Changed Mind,43.57
33119,248716,2023-04-22,Changed Mind,12.25
33120,169770,2023-06-29,Size Issue,23.17
33121,267936,2023-03-19,Changed Mind,113.87
33122,6629,2025-06-13,Size Issue,13.53
33123,58086,2023-11-12,Changed Mind,101.49
33124,196174,2023-03-14,Defective,23.11
33125,63675,2023-07-29,Wrong Item,104.8
33126,253031,2024-07-03,Changed Mind,182.19
33127,185859,2025-01-03,Changed Mind,55.0
33128,135070,2023-03-08,Defective,104.5
33129,63167,2024-07-09,Size Issue,28.74
33130,219562,2023-07-19,Defective,57.61
33131,43041,2023-06-14,Late Delivery,76.07
33132,78694,2025-08-15,Size Issue,22.17
33133,11795,2024-05-05,Defective,12.15
33134,33334,2024-04-21,Size Issue,8.82
33135,52951,2024-09-20,Size Issue,68.85
33136,117680,2024-11-01,Defective,23.71
33137,17850,2024-02-18,Size Issue,16.71
33138,192032,2025-05-20,Size Issue,248.5
33139,72118,2025-07-26,Late Delivery,100.0
33140,254256,2024-09-11,Wrong Item,23.56
33141,254517,2023-08-25,Late Delivery,30.1
33142,250815,2023-04-13,Changed Mind,33.83
33143,281698,2025-06-09,Defective,22.91
33144,74321,2024-12-03,Size Issue,195.48
33145,144625,2025-04-03,Late Delivery,47.95
33146,242306,2025-07-18,Late Delivery,6.68
